date,platform,campaign_type,industry,country,impressions,clicks,ad_spend,conversions,revenue
2024-11-19,Google Ads,Video,Fintech,Australia,173722,3821,5884.34,201,44895.5
2024-11-19,Google Ads,Search,E-commerce,UAE,96170,5145,10907.4,268,72622.99
2024-11-19,TikTok Ads,Shopping,Healthcare,Germany,47623,1695,3135.75,36,9884.86
2024-11-19,Meta Ads,Shopping,Healthcare,Canada,19588,434,768.18,5,560.03
2024-11-20,Meta Ads,Shopping,E-commerce,Germany,165322,4529,7835.17,167,38358.92
2024-11-20,TikTok Ads,Shopping,Fintech,Canada,18181,1179,754.56,24,4581.7
2024-11-20,Meta Ads,Search,Healthcare,Canada,84654,2937,5404.08,104,30747.28
2024-11-21,Google Ads,Display,EdTech,India,150778,2985,4149.15,59,16435.61
2024-11-21,TikTok Ads,Search,EdTech,Australia,181833,10018,4808.64,686,153650.81
2024-11-21,Google Ads,Shopping,E-commerce,Australia,78551,2411,8149.18,92,8262.09
2024-11-21,Meta Ads,Shopping,Fintech,Australia,52743,1207,2329.51,90,11281.65
2024-11-22,TikTok Ads,Shopping,SaaS,USA,146958,7494,12589.92,538,117826.98
2024-11-22,Meta Ads,Search,E-commerce,Germany,23186,512,1080.32,26,2663.68
2024-11-22,TikTok Ads,Search,EdTech,Canada,191041,7393,3918.29,446,15789.02
2024-11-23,Google Ads,Display,EdTech,USA,133792,6943,16316.05,186,17630.23
2024-11-23,Google Ads,Display,Healthcare,Canada,192822,6228,20863.8,87,18207.05
2024-11-23,Google Ads,Display,EdTech,UAE,80542,4236,9107.4,104,15932.35
2024-11-24,Meta Ads,Search,E-commerce,USA,102780,1952,2342.4,63,16160.9
2024-11-24,Meta Ads,Video,EdTech,UK,88452,3361,5478.43,180,8119.45
2024-11-24,Google Ads,Search,SaaS,India,121089,3499,3254.07,185,28042.42
2024-11-24,Google Ads,Display,Fintech,Canada,87373,3643,3825.15,289,35842.03
2024-11-25,Meta Ads,Display,SaaS,USA,18140,455,523.25,29,1746.46
2024-11-25,TikTok Ads,Display,SaaS,UK,82661,4769,6342.77,271,79985.87
2024-11-25,Google Ads,Display,EdTech,Australia,158138,2846,5805.84,143,22164.01
2024-11-25,Google Ads,Shopping,EdTech,Canada,107891,3733,8623.23,148,15202.91
2024-11-26,Google Ads,Video,Healthcare,Canada,11801,795,2361.15,57,3966.25
2024-11-26,Meta Ads,Search,EdTech,Australia,31547,772,1536.28,15,4188.5
2024-11-26,Meta Ads,Search,Healthcare,Australia,109777,2722,3919.68,170,47040.47
2024-11-26,Meta Ads,Display,Healthcare,India,149675,3143,4871.65,147,33184.47
2024-11-26,Google Ads,Video,EdTech,UAE,80511,3622,12025.04,140,31780.44
2024-11-27,TikTok Ads,Video,E-commerce,India,31140,1712,2294.08,63,5569.82
2024-11-27,TikTok Ads,Video,SaaS,USA,92346,6815,5588.3,469,125930.93
2024-11-27,Google Ads,Shopping,EdTech,Canada,155338,10718,19935.48,411,112821.78
2024-11-28,Meta Ads,Search,E-commerce,UK,116030,4177,3759.3,188,8691.11
2024-11-28,TikTok Ads,Display,EdTech,USA,34669,1965,3163.65,74,12153.4
2024-11-28,Google Ads,Video,Healthcare,Germany,24755,811,2011.28,8,1786.84
2024-11-28,Meta Ads,Search,Fintech,India,172816,3819,8172.66,193,41926.28
2024-11-29,TikTok Ads,Shopping,EdTech,UK,72444,2339,3251.21,153,12919.22
2024-11-29,TikTok Ads,Search,E-commerce,Germany,159692,6882,2546.34,523,106309.31
2024-11-29,Meta Ads,Video,E-commerce,Germany,61652,2614,3345.92,133,20303.14
2024-11-29,Google Ads,Video,EdTech,Canada,9134,228,316.92,2,329.55
2024-11-29,TikTok Ads,Video,E-commerce,Australia,50802,3617,1519.14,279,22644.29
2024-11-29,Meta Ads,Shopping,SaaS,India,140678,5655,11705.85,154,7932.09
2024-11-29,Meta Ads,Search,SaaS,Germany,172967,5016,10433.28,331,75767.62
2024-11-29,Google Ads,Search,Healthcare,UK,195606,10817,38184.01,122,7355.91
2024-11-29,Google Ads,Shopping,Healthcare,UAE,146583,2990,4813.9,114,8660.28
2024-11-30,Google Ads,Display,SaaS,UAE,79960,1591,1638.73,55,15206.45
2024-11-30,Google Ads,Shopping,EdTech,USA,156388,7021,11514.44,315,34670.52
2024-11-30,Google Ads,Search,SaaS,UK,174737,5207,7498.08,398,90351.24
2024-11-30,Google Ads,Shopping,EdTech,UK,61902,2599,7589.08,160,43994.91
2024-11-30,TikTok Ads,Shopping,Healthcare,UK,7234,496,352.16,10,399.8
2024-12-01,Meta Ads,Video,Healthcare,Germany,6969,176,190.08,10,2562.91
2024-12-01,Google Ads,Search,Healthcare,Canada,136461,3984,5936.16,214,24710.24
2024-12-01,Google Ads,Search,Fintech,Germany,124119,6416,16360.8,358,48445.72
2024-12-01,Google Ads,Search,EdTech,USA,177256,4059,8889.21,138,32140.46
2024-12-02,Meta Ads,Video,E-commerce,Canada,173898,5321,2820.13,239,52181.09
2024-12-02,Google Ads,Video,Fintech,India,115760,2558,8160.02,164,37092.55
2024-12-02,Google Ads,Video,E-commerce,UAE,110109,2378,7585.82,41,6931.99
2024-12-02,Meta Ads,Search,EdTech,Germany,127155,3089,3861.25,95,23894.64
2024-12-03,TikTok Ads,Search,SaaS,UK,156601,8628,2674.68,362,23745.71
2024-12-04,Google Ads,Search,Healthcare,UAE,160002,7520,22259.2,403,70823.58
2024-12-04,TikTok Ads,Search,E-commerce,Australia,22772,1045,992.75,38,5743.6
2024-12-04,Google Ads,Video,EdTech,Germany,29618,1883,4086.11,90,26198.96
2024-12-04,Meta Ads,Search,E-commerce,India,186740,4182,2341.92,47,8643.08
2024-12-04,Google Ads,Video,E-commerce,UK,154741,6019,6259.76,220,38586.7
2024-12-04,Meta Ads,Search,Healthcare,USA,158742,5778,12538.26,388,68610.11
2024-12-05,Google Ads,Shopping,Healthcare,Australia,134560,5947,16889.48,144,23257.77
2024-12-05,TikTok Ads,Search,EdTech,India,71470,2065,2436.7,37,10377.15
2024-12-05,TikTok Ads,Search,EdTech,India,170529,11766,17413.68,695,102403.13
2024-12-05,Google Ads,Video,Fintech,UK,160816,9745,11888.9,553,62922.41
2024-12-05,Meta Ads,Search,SaaS,UK,129790,5697,2962.44,223,58627.34
2024-12-06,TikTok Ads,Search,Fintech,UK,180021,13105,21099.05,880,75656.62
2024-12-06,TikTok Ads,Search,E-commerce,Canada,25951,809,388.32,61,10397.04
2024-12-06,Meta Ads,Display,SaaS,Canada,14815,189,103.95,3,142.69
2024-12-06,TikTok Ads,Video,Healthcare,UAE,23883,1332,2077.92,66,10903.46
2024-12-06,Meta Ads,Shopping,SaaS,Germany,16093,466,386.78,28,5468.73
2024-12-06,TikTok Ads,Shopping,SaaS,USA,154656,6557,2622.8,345,49646.11
2024-12-06,TikTok Ads,Shopping,E-commerce,Germany,137817,8654,13154.08,392,54000.95
2024-12-07,Meta Ads,Video,Fintech,Australia,66929,1539,1862.19,38,9540.22
2024-12-07,Google Ads,Shopping,SaaS,Canada,144535,7588,23522.8,445,105358.98
2024-12-07,Meta Ads,Display,SaaS,UAE,122512,4532,8338.88,61,5305.8
2024-12-08,Meta Ads,Search,Healthcare,USA,6875,158,289.14,2,386.94
2024-12-08,TikTok Ads,Shopping,SaaS,Canada,25860,1569,1694.52,79,13162.62
2024-12-08,Google Ads,Display,Healthcare,UAE,121832,6786,8007.48,139,28929.72
2024-12-08,Meta Ads,Search,Healthcare,UK,46936,2234,1764.86,55,5977.87
2024-12-08,Meta Ads,Shopping,E-commerce,Canada,67714,738,819.18,17,1445.84
2024-12-08,Meta Ads,Shopping,E-commerce,India,126432,1567,2585.55,110,31358.68
2024-12-08,TikTok Ads,Shopping,EdTech,Australia,175330,8766,6399.18,302,35245.68
2024-12-08,TikTok Ads,Video,Fintech,Germany,116184,4089,1390.26,263,54249.41
2024-12-08,Google Ads,Search,SaaS,UK,78635,2587,6079.45,106,21303.72
2024-12-09,Google Ads,Display,E-commerce,Canada,39505,2251,6888.06,149,30920.99
2024-12-09,Meta Ads,Shopping,Fintech,USA,116161,4379,7750.83,264,18090.29
2024-12-09,TikTok Ads,Display,Healthcare,Australia,195759,7262,3413.14,75,16681.83
2024-12-10,Google Ads,Display,SaaS,Canada,184857,3419,8786.83,248,70137.51
2024-12-10,Meta Ads,Video,Fintech,UK,8512,251,160.64,11,1671.09
2024-12-10,Google Ads,Shopping,Healthcare,UK,103902,3927,4555.32,215,37434.38
2024-12-10,Meta Ads,Display,Fintech,Germany,57996,1705,3478.2,127,26935.06
2024-12-11,Google Ads,Video,EdTech,India,119527,6597,20450.7,497,137884.47
2024-12-11,Meta Ads,Search,EdTech,USA,198775,3637,7237.63,235,18520.23
2024-12-11,Google Ads,Shopping,EdTech,UK,154058,3728,9170.88,125,7520.81
2024-12-11,Meta Ads,Video,EdTech,Australia,117169,3304,4196.08,83,20949.79
2024-12-11,TikTok Ads,Video,Fintech,Germany,116045,6660,2331.0,467,76092.65
2024-12-12,Meta Ads,Search,Healthcare,Australia,30457,606,351.48,34,4981.94
2024-12-12,Google Ads,Shopping,SaaS,Canada,88251,2665,3437.85,151,17509.21
2024-12-12,TikTok Ads,Search,Healthcare,Canada,163984,12971,21791.28,962,170813.74
2024-12-12,Google Ads,Shopping,SaaS,Canada,162064,5607,13568.94,77,8174.03
2024-12-12,Google Ads,Search,E-commerce,India,38512,1840,2465.6,53,3324.76
2024-12-12,Google Ads,Search,Healthcare,Canada,78606,3914,4814.22,88,6101.96
2024-12-12,TikTok Ads,Search,Healthcare,India,195512,8328,13574.64,198,14486.58
2024-12-13,TikTok Ads,Shopping,Healthcare,Australia,191994,14898,16089.84,936,60355.75
2024-12-13,Meta Ads,Video,Healthcare,India,149542,2497,2596.88,70,12612.87
2024-12-13,Meta Ads,Shopping,Fintech,Canada,107126,3631,3921.48,260,19151.86
2024-12-13,Meta Ads,Search,Fintech,USA,179943,4174,9182.8,289,32129.87
2024-12-13,TikTok Ads,Shopping,EdTech,India,114863,5766,9398.58,89,22499.92
2024-12-13,Google Ads,Video,Fintech,India,126404,2073,1907.16,24,3807.61
2024-12-14,Meta Ads,Shopping,Healthcare,India,195710,4481,2374.93,352,27223.39
2024-12-14,Meta Ads,Search,EdTech,UK,114575,2039,1080.67,113,10656.96
2024-12-14,TikTok Ads,Shopping,SaaS,India,141917,4796,3165.36,369,11953.05
2024-12-14,Google Ads,Video,Healthcare,India,81996,1508,3513.64,75,8251.24
2024-12-14,Google Ads,Video,EdTech,India,159721,3625,6923.75,150,39701.58
2024-12-14,Google Ads,Display,Healthcare,Australia,195545,8799,26221.02,444,122723.09
2024-12-14,TikTok Ads,Shopping,E-commerce,Canada,183775,7093,7093.0,373,88634.0
2024-12-14,TikTok Ads,Search,EdTech,UAE,148949,12332,12455.32,546,95805.85
2024-12-14,TikTok Ads,Video,E-commerce,UK,56529,4494,6785.94,104,9525.68
2024-12-14,Google Ads,Video,SaaS,Canada,94767,4662,13519.8,136,33757.52
2024-12-14,Meta Ads,Search,E-commerce,Australia,66157,1687,2193.1,41,5082.94
2024-12-15,Google Ads,Shopping,SaaS,USA,119014,5938,17101.44,95,23773.95
2024-12-15,Google Ads,Search,EdTech,Canada,176790,4490,6690.1,250,74442.63
2024-12-15,Meta Ads,Search,Fintech,Canada,34778,705,1099.8,35,2280.29
2024-12-15,Meta Ads,Shopping,SaaS,UK,125759,2804,4907.0,164,46752.65
2024-12-15,Google Ads,Search,Healthcare,Australia,58520,3604,5333.92,265,78186.23
2024-12-15,Google Ads,Video,EdTech,UAE,132953,8163,22529.88,130,16572.4
2024-12-16,TikTok Ads,Search,Fintech,Canada,33302,3007,841.96,95,3253.81
2024-12-16,Google Ads,Display,SaaS,Canada,143573,3474,5662.62,131,11434.82
2024-12-16,TikTok Ads,Search,SaaS,USA,56782,3264,2611.2,154,15749.58
2024-12-16,Google Ads,Display,SaaS,Australia,7594,225,267.75,7,1275.11
2024-12-16,Meta Ads,Display,EdTech,Germany,157898,3094,7394.66,245,72430.36
2024-12-16,Meta Ads,Display,SaaS,USA,21471,753,1347.87,28,7559.0
2024-12-16,TikTok Ads,Video,Fintech,USA,27584,1561,1467.34,93,19425.98
2024-12-16,Google Ads,Search,Fintech,UK,117458,6824,13716.24,251,12200.18
2024-12-17,Meta Ads,Search,EdTech,USA,87911,1116,535.68,61,16688.84
2024-12-17,TikTok Ads,Search,SaaS,Germany,109222,7306,7963.54,124,12349.14
2024-12-18,TikTok Ads,Shopping,Fintech,USA,169238,6583,3488.99,507,146453.92
2024-12-18,Meta Ads,Display,Fintech,Germany,177825,4285,3342.3,163,29602.7
2024-12-18,Google Ads,Display,Healthcare,Australia,119911,4592,12995.36,163,24856.01
2024-12-18,Google Ads,Video,Healthcare,India,184982,4772,14697.76,141,26098.46
2024-12-19,TikTok Ads,Display,EdTech,Germany,105127,7747,6817.36,460,99299.9
2024-12-19,Google Ads,Display,E-commerce,Canada,126946,6728,15541.68,132,34256.99
2024-12-20,Google Ads,Search,EdTech,USA,72055,1678,5319.26,41,8506.9
2024-12-20,Meta Ads,Display,Fintech,Canada,86099,2910,6372.9,194,39485.52
2024-12-20,TikTok Ads,Display,EdTech,India,153936,5895,5246.55,373,85268.07
2024-12-20,Meta Ads,Display,Healthcare,Australia,118694,2338,5283.88,76,6774.6
2024-12-21,Google Ads,Shopping,SaaS,USA,70206,3945,14202.0,248,37055.99
2024-12-21,Google Ads,Display,E-commerce,UAE,164028,5905,5905.0,377,25718.59
2024-12-21,Google Ads,Video,EdTech,Australia,109216,5777,17677.62,140,11237.04
2024-12-21,Google Ads,Search,Healthcare,India,101355,4459,11370.45,122,10455.25
2024-12-21,Google Ads,Video,SaaS,UK,83243,2821,8547.63,181,43894.09
2024-12-22,Meta Ads,Video,Healthcare,Australia,79964,1487,1591.09,22,3882.65
2024-12-22,Meta Ads,Shopping,E-commerce,Canada,167917,6246,3747.6,413,25997.62
2024-12-22,TikTok Ads,Video,EdTech,Canada,112938,3263,1272.57,80,22895.07
2024-12-22,Google Ads,Display,Fintech,UK,45364,1628,2002.44,113,10930.4
2024-12-22,TikTok Ads,Search,EdTech,Canada,194117,16422,21841.26,1133,121361.12
2024-12-22,Meta Ads,Shopping,EdTech,UK,49522,1554,2657.34,23,1909.73
2024-12-23,Meta Ads,Video,Healthcare,India,102088,4481,3271.13,316,87569.74
2024-12-23,TikTok Ads,Video,E-commerce,Canada,125419,4126,3507.1,294,32829.78
2024-12-23,TikTok Ads,Video,SaaS,Canada,22221,1706,853.0,74,14659.06
2024-12-23,Google Ads,Video,E-commerce,UAE,83845,2599,6991.31,137,29891.75
2024-12-23,Google Ads,Search,EdTech,UAE,180627,8074,12756.92,266,72041.28
2024-12-23,Google Ads,Search,Healthcare,UK,186232,9292,22300.8,265,67766.02
2024-12-23,TikTok Ads,Display,E-commerce,India,180552,6030,10251.0,383,23539.41
2024-12-23,Google Ads,Search,E-commerce,USA,148994,7509,25981.14,588,82753.51
2024-12-23,Google Ads,Search,Fintech,India,51986,1996,3053.88,82,20819.66
2024-12-24,Meta Ads,Display,EdTech,Canada,150544,2890,4913.0,170,47769.42
2024-12-24,Meta Ads,Display,E-commerce,India,175591,5864,2580.16,333,52097.57
2024-12-24,Google Ads,Search,Healthcare,Australia,155840,4566,5113.92,312,40138.5
2024-12-24,Google Ads,Search,EdTech,Australia,106311,5762,5301.04,434,55571.88
2024-12-24,Google Ads,Video,Healthcare,Canada,118005,5003,9005.4,63,6740.12
2024-12-24,TikTok Ads,Search,SaaS,India,102847,6458,7555.86,314,81199.4
2024-12-24,Google Ads,Search,E-commerce,UAE,104464,4314,9749.64,82,10226.11
2024-12-25,Meta Ads,Video,SaaS,Canada,187957,4586,9630.6,271,34433.97
2024-12-25,Meta Ads,Shopping,SaaS,Germany,51999,930,1116.0,13,1777.36
2024-12-25,Meta Ads,Shopping,SaaS,UK,46291,1976,1442.48,74,2307.39
2024-12-25,Google Ads,Display,E-commerce,UK,10380,503,1006.0,15,1306.45
2024-12-26,Meta Ads,Video,E-commerce,Canada,191141,4453,5477.19,72,8367.46
2024-12-26,Google Ads,Search,SaaS,India,106975,4300,10277.0,335,35904.36
2024-12-26,Google Ads,Display,EdTech,UK,77258,3963,7133.4,135,34518.13
2024-12-26,TikTok Ads,Display,SaaS,USA,149143,5175,2742.75,140,11705.28
2024-12-26,Meta Ads,Search,Fintech,Germany,138704,1803,1550.58,119,10297.42
2024-12-26,Google Ads,Video,EdTech,USA,173700,7208,16506.32,178,32171.36
2024-12-26,Meta Ads,Display,EdTech,Australia,27169,546,589.68,15,1578.78
2024-12-26,TikTok Ads,Display,Fintech,Germany,43319,2534,4206.44,111,10456.87
2024-12-27,TikTok Ads,Shopping,EdTech,USA,131956,7772,2253.88,211,23120.58
2024-12-28,TikTok Ads,Display,SaaS,India,138515,4377,2232.27,285,10321.59
2024-12-28,Google Ads,Shopping,Fintech,India,123292,2527,8970.85,179,36566.56
2024-12-29,TikTok Ads,Video,E-commerce,USA,11820,366,629.52,12,2301.99
2024-12-29,Meta Ads,Video,SaaS,Canada,162038,2722,2095.94,71,16951.26
2024-12-29,Google Ads,Shopping,SaaS,Canada,149438,3287,12260.51,153,8351.95
2024-12-29,Google Ads,Search,Fintech,Germany,137737,3925,3532.5,78,11545.1
2024-12-29,TikTok Ads,Display,E-commerce,Germany,66086,3317,1094.61,206,51119.73
2024-12-29,Google Ads,Display,SaaS,UAE,133526,4633,14223.31,340,62193.85
2024-12-30,TikTok Ads,Video,EdTech,India,194407,13122,11153.7,379,56289.95
2024-12-30,TikTok Ads,Search,EdTech,Germany,196349,8325,5744.25,398,42464.91
2024-12-30,TikTok Ads,Search,Fintech,Germany,61921,3814,1182.34,50,8842.35
2024-12-30,Meta Ads,Display,SaaS,Australia,49134,1026,820.8,16,1025.05
2024-12-30,TikTok Ads,Search,SaaS,Australia,61950,4076,1222.8,97,26763.8
2024-12-30,Meta Ads,Display,EdTech,USA,108152,4250,3060.0,160,12452.25
2024-12-30,Google Ads,Shopping,Healthcare,Canada,148041,8053,27943.91,98,4146.07
2024-12-30,Meta Ads,Search,EdTech,UAE,18487,693,339.57,36,7765.15
2024-12-30,TikTok Ads,Search,Healthcare,Germany,8311,476,766.36,18,1064.02
2024-12-30,Google Ads,Shopping,E-commerce,UAE,45225,2211,2012.01,156,38495.98
2024-12-30,Meta Ads,Display,SaaS,USA,60448,1493,3418.97,89,24577.78
2024-12-30,Google Ads,Search,Healthcare,UK,63738,1306,1214.58,87,16951.52
2024-12-30,Meta Ads,Shopping,Healthcare,USA,50869,890,961.2,61,16803.54
